id_phim,tenphim,trangthai,daodien,thoiluong,phude,namsx,quocgia,theloai,dophangiai,luotxem,rating,vote
555,Khởi Đầu Của Biển Cả,Hoàn thành,"Hiroki Kazama, Mai Takano",45.0,VietSub,2024,Nhật Bản,"Gia đình, Chính kịch",HD,2841.0,8.0,1.0
556,Hãy Cho Tôi Thấy Bạn Là Ai,Hoàn thành,Chiang Ping Chen,45.0,Vietsub,2024,Đài Loan,"Tình cảm, Tâm lý",HD,603.0,8.0,1.0
560,Ly Hôn,Hoàn thành,"Michał Chaciński, Radosław Drabik",91.0,Vietsub,2024,Ba Lan,"Hài hước, Chính kịch",HD,235.0,8.0,1.0
561,Chúng ta từng là vua,Hoàn thành,"Mauricio Lule, Pepé Valle",37.0,Vietsub,2024,Mexico,"Chính kịch, Hình sự",HD,419.0,8.0,1.0
563,Sweet Home: Thế Giới Ma Quái,Hoàn thành,Lee Eung Bok,50.0,Vietsub,2020,Hàn Quốc,"Hành động, Phiêu lưu, Kinh dị",HD,23546.0,8.0,1.0
564,Trục Tâm,Hoàn thành,Ge Wenzhe,13.0,Vietsub,2024,Trung Quốc,Chính kịch,HD,2895.0,8.0,1.0
565,Hà Bách Tế,Hoàn thành,Sun Jia Yang,45.0,VietSub,2024,Trung Quốc,"Tình cảm, Chính kịch, Tâm lý, Bí ẩn, Cổ trang",HD,6256.0,8.0,1.0
569,Dị thường: Buas,Hoàn thành,Azhari Mohd Zain,90.0,Vietsub,2024,Malaysia,"Kinh dị, Tâm lý, Hành động, Hình sự",HD,542.0,8.0,1.0
571,Mỗ Mỗ: Người Là Duy Nhất,Hoàn thành,Liu Guang Hui,45.0,VietSub,2024,Đài Loan,"Tình cảm, Chính kịch, Tâm lý",HD,5436.0,8.0,1.0
572,Captivity,Hoàn thành,Roland Joffé,84.0,Vietsub,2007,Âu Mỹ,"Hình sự, Kinh dị, Bí ẩn",HD,3233.0,10.0,1.0
573,Hội Sát Nhân Đọc Sách,Hoàn thành,Carlos Alonso-Ojea,89.0,Vietsub,2023,Tây Ban Nha,Kinh dị,HD,2747.0,8.0,1.0
574,Vụng Trộm,Hoàn thành,Bobby Bonifacio,60.0,Vietsub,2024,Philippines,"Tình cảm, Chính kịch, Tâm lý, Phim 18+",HD,3471.0,8.0,1.0
576,Bảy Viên Ngọc Rồng Z: Chúa Tể Ốc Sên,Hoàn thành,Mitsuo Hashimoto,52.0,Vietsub,1991,Nhật Bản,"Hành động, Viễn tưởng, Hoạt hình",HD,564.0,8.0,1.0
577,Nạn nhân vô hình: Vụ án Eliza Samudio,Hoàn thành,Juliana Antunes,101.0,Vietsub,2024,Brazil,"Hình sự, Tài liệu",HD,349.0,8.0,1.0
578,Khát Vọng Thượng Lưu,Hoàn thành,Choi Eun-gyung,70.0,Vietsub,2013,Hàn Quốc,"Hài hước, Chính kịch, Gia đình",HD,1746.0,8.0,1.0
579,Sinh Vật Gyeongseong 2,Hoàn thành,Jung Dong Yoon,,VietSub,2024,Hàn Quốc,"Hành động, Viễn tưởng, Phiêu lưu, Khoa học, Chính kịch, Bí ẩn, Tình cảm, Tâm lý",HD,7633.0,8.0,1.0
580,Tuyết Mê Cung,Hoàn thành,"Lu Xing, Chen Zhou Fei",45.0,VietSub,2024,Trung Quốc,"Tình cảm, Chính kịch, Tâm lý, Phiêu lưu, Hành động, Bí ẩn, Hình sự",HD,7030.0,8.0,1.0
581,Khi Hoa Rừng Nở Rộ,Hoàn thành,Phí Chấn Tường,45.0,VietSub,2024,Trung Quốc,"Tình cảm, Chính kịch, Tâm lý, Học đường",HD,1549.0,8.0,1.0
582,Quý Ông Đích Thực,Hoàn thành,Onur Bilgetay,110.0,Vietsub,2024,Thổ Nhĩ Kỳ,Chính kịch,HD,229.0,8.0,1.0
583,Mỹ Nữ Tái Sinh,Hoàn thành,"Đạo diễn Lee Chang Min, Park Seon Ho (Dr)",60.0,Vietsub,2014,Hàn Quốc,"Tình cảm, Hài hước",HD,26848.0,10.0,1.0
585,Bắt Búp Bê,Hoàn thành,"Yan Fei, Peng Damo",133.0,Vietsub,2024,Trung Quốc,Hài hước,HD,829.0,8.0,1.0
586,"""Sói"" Thủ Đối Đầu - Wolfs",Hoàn thành,Jon Watts,108.0,VietSub,2024,Âu Mỹ,"Hành động, Hài hước, Hình sự",HD,695.0,8.0,1.0
587,Nam Dương Nữ Nhi Tình,Đang chiếu,Guoshimin,30.0,VietSub,2023,Trung Quốc,"Tình cảm, Chính kịch, Tâm lý",HD,19029.0,9.0,1.0
588,Chuyến Tàu Nô Lệ,Hoàn thành,Steven Spielberg,155.0,Vietsub,1997,Âu Mỹ,"Chính kịch, Bí ẩn",HD,369.0,8.0,1.0
589,Tình Trong Tưởng Tưởng,Hoàn thành,Richard Franklin,87.0,Vietsub,1976,Úc,Hài hước,HD,211.0,8.0,1.0
590,Những Tay Cao Bồi,Hoàn thành,Christopher Cain,107.0,Vietsub,1988,Âu Mỹ,"Hành động, Phiêu lưu",HD,306.0,8.0,1.0
591,Giáng Sinh Bất Tận,Hoàn thành,Mike Mitchell,91.0,Vietsub,2004,Âu Mỹ,Hài hước,HD,242.0,8.0,1.0
592,Will & Harper,Sắp chiếu,Josh Greenbaum,114.0,Sắp Chiếu,2024,Âu Mỹ,"Hài hước, Tài liệu",HD,1461.0,8.0,1.0
593,Thiên Kim Giá Đáo 1998,Đang chiếu,Yi Lin,16.0,Vietsub,2024,Trung Quốc,"Viễn tưởng, Khoa học, Chính kịch, Tình cảm, Tâm lý",HD,1450.0,8.0,1.0
594,Ba Chị Em Họ Tống,Hoàn thành,Mabel Cheung,145.0,Vietsub,1997,Trung Quốc,"Tình cảm, Chính kịch",HD,465.0,8.0,1.0
595,Hành Trình Đức Tin,Hoàn thành,Nathan Silver,111.0,Vietsub,2024,Âu Mỹ,"Hài hước, Chính kịch",HD,211.0,8.0,1.0
596,Chuska: Những Chiến Binh Bóng Rổ,Hoàn thành,Sydney Freeland,113.0,VietSub,2024,Âu Mỹ,Chính kịch,HD,255.0,8.0,1.0
597,Học Viện Anh Hùng Mùa 7,Đang chiếu,Kenji Nagasaki,,VietSub,2024,Nhật Bản,"Phiêu lưu, Hành động, Hoạt hình",HD,6134.0,8.0,1.0
599,Lucky Luke: Bản Ba-lát Của Anh Em Dalton,Hoàn thành,Morris,82.0,Vietsub,1978,Pháp,"Hài hước, Gia đình",HD,225.0,8.0,1.0
600,Lucky Luke: Đi Về Miền Viễn Tây,Hoàn thành,Olivier Jean-Marie,90.0,Vietsub,2007,Pháp,"Hài hước, Phiêu lưu",HD,256.0,8.0,1.0
604,Tình Yêu Trong Phim: Bản Lãng Mạn,Hoàn thành,Huang Ai Lun,82.0,Vietsub,2021,Trung Quốc,"Tình cảm, Chính kịch",HD,385.0,8.0,1.0
605,Tôi Sẽ Không Thích Cậu Đâu!,Hoàn thành,Hác Chiêu Hách,10.0,Vietsub,2023,Trung Quốc,"Tình cảm, Chính kịch, Tâm lý",FHD,9931.0,8.0,1.0
607,Hôm Nay Phải Cố Lên,Hoàn thành,"Ngô Cường, Vũ Trung Trung",25.0,VietSub,2023,Trung Quốc,"Tình cảm, Hài hước, Chính kịch, Tâm lý",FHD,33146.0,8.0,1.0
609,Tài Nữ Nhà Ta Trưởng Thành Rồi,Hoàn thành,He Jia Nan,45.0,VietSub,2024,Trung Quốc,"Tình cảm, Hài hước, Chính kịch, Tâm lý, Cổ trang",HD,2256.0,8.0,1.0
610,Căn Hộ 7A,Hoàn thành,Natalie Erika James,106.0,Vietsub,2024,Âu Mỹ,"Kinh dị, Tâm lý",HD,537.0,8.0,1.0
611,Ma Vui Vẻ 4,Hoàn thành,高志森,88.0,Vietsub,1990,Hồng Kông,"Hài hước, Kinh dị, Viễn tưởng",HD,313.0,8.0,1.0
612,Ma Vui Vẻ 5,Hoàn thành,Raymond Wong,91.0,Vietsub,1991,Hồng Kông,"Hài hước, Kinh dị, Viễn tưởng",HD,320.0,8.0,1.0
613,Ma Cây,Hoàn thành,Sidharta Tata,112.0,Vietsub,2024,Indonesia,"Kinh dị, Tâm lý, Viễn tưởng",HD,947.0,8.0,1.0
614,Hiệp Sĩ Mặt Nạ: Revice Hậu Truyện,Hoàn thành,Koichi Sakamoto,77.0,Vietsub,2023,Nhật Bản,"Chính kịch, Phiêu lưu, Hành động",HD,390.0,8.0,1.0
615,Hiệp Sĩ Mặt Nạ: Hỗn Chiến Thời Gian Thực,Hoàn thành,Teruaki Sugihara,80.0,Vietsub,2020,Nhật Bản,"Hành động, Viễn tưởng",HD,408.0,8.0,1.0
616,Hiệp Sĩ Mặt Nạ: Gia Đình Siêu Phàm,Hoàn thành,Koichi Sakamoto,62.0,Vietsub,2022,Nhật Bản,"Hành động, Viễn tưởng",HD,377.0,8.0,1.0
617,Phục Vụ Nhân Dân,Hoàn thành,Jang Cheol-soo,146.0,Vietsub,2022,Hàn Quốc,Tình cảm,HD,10165.0,8.0,1.0
618,Đối Tác Hôn Nhân: Nếu Yêu thì sẽ Ly Hôn,Đang chiếu,Tanazawa Takayoshi,24.0,VietSub,2024,Nhật Bản,"Tình cảm, Hài hước, Chính kịch, Tâm lý",HD,899.0,8.0,1.0
619,Người Trong Lồng,Đang chiếu,Xin Kuo,17.0,Vietsub,2024,Trung Quốc,"Hài hước, Viễn tưởng, Khoa học, Hoạt hình",HD,428.0,8.0,1.0
620,Huyễn Nhạc Sâm Lâm,Hoàn thành,Hà Hoằng Huy,45.0,Vietsub,2024,Trung Quốc,Cổ trang,HD,3852.0,8.0,1.0
621,21 Ngày,Hoàn thành,David Chuang,,Vietsub,2024,Trung Quốc,"Kinh dị, Bí ẩn, Hình sự, Tâm lý, Phiêu lưu, Hành động",HD,1770.0,8.0,1.0
623,Làn Nước Tử Thần,Hoàn thành,Hayley Easton Street,86.0,Vietsub,2024,Anh,Kinh dị,HD,301.0,8.0,1.0
624,"Vietnam, Texas",Hoàn thành,Robert Ginty,92.0,Vietsub,1990,Âu Mỹ,Hành động,HD,408.0,8.0,1.0
626,Troll: Quỷ Núi Khổng Lồ,Hoàn thành,Roar Uthaug,104.0,Vietsub,2022,Na Uy,"Phiêu lưu, Hành động, Viễn tưởng",HD,444.0,8.0,1.0
628,Quán Trọ Tam Canh,Hoàn thành,陈蛟龙,88.0,Vietsub,2024,Trung Quốc,"Tâm lý, Bí ẩn",HD,801.0,8.0,1.0
629,Cá Mập Sát Thủ,Hoàn thành,Joshua Chan,72.0,Vietsub,2023,Trung Quốc,"Kinh dị, Tâm lý",HD,777.0,8.0,1.0
630,Killer Heat,Hoàn thành,Philippe Lacôte,97.0,Vietsub,2024,Âu Mỹ,"Chính kịch, Tâm lý, Hình sự",HD,505.0,8.0,1.0
631,Asura: Thành Phố Tội Ác,Hoàn thành,김성수,136.0,Vietsub,2016,Hàn Quốc,"Tâm lý, Hành động, Hình sự",HD,1434.0,8.0,1.0
632,Hôn Nhân Không Thua Thiệt,Hoàn thành,Kim Jung Shik,63.0,Vietsub,2024,Hàn Quốc,"Hài hước, Chính kịch, Tình cảm, Tâm lý, Gia đình",HD,4844.0,8.0,1.0
634,Liên Minh Siêu Thú DC,Hoàn thành,Jared Stern,105.0,Vietsub,2022,Âu Mỹ,Hoạt hình,HD,517.0,8.0,1.0
636,Thợ Săn Thành Phố: Căn Cứ Bí Mật Shinjuku,Hoàn thành,Kenji Kodama,95.0,Vietsub,2019,Nhật Bản,"Hành động, Hình sự, Hoạt hình",HD,568.0,8.0,1.0
637,Học Viện Đào Tạo Ngôi Sao,Hoàn thành,ANAN RASAMEE,45.0,Vietsub,2023,Thái Lan,"Tâm lý, Bí ẩn, Tình cảm",FHD,27847.0,8.0,1.0
638,Tẩu Thoát (Hàn Quốc),Hoàn thành,Lee Jong Pil,96.0,Thuyết Minh,2024,Hàn Quốc,"Hành động, Chính kịch",HD,6790.0,8.0,1.0
640,Quái Thú So Chiêu,Hoàn thành,Hamish Grieve,95.0,Vietsub,2021,Âu Mỹ,"Gia đình, Hoạt hình",HD,676.0,8.0,1.0
642,Dữ Phượng Hành,Hoàn thành,Deng Ke,,VietSub,2024,Trung Quốc,"Tình cảm, Cổ trang, Viễn tưởng",HD,205315.0,9.7,3.0
643,Nhịp Điệu Tình Yêu (Thong Thả Tình Yêu),Hoàn thành,Min Doo Shik,60.0,VietSub,2024,Hàn Quốc,"Tình cảm, Chính kịch, Tâm lý",HD,2491.0,8.0,1.0
644,Gấu Đỏ Biến Hình,Hoàn thành,Domee Shi,100.0,Vietsub,2022,Âu Mỹ,"Hài hước, Hoạt hình",HD,624.0,8.0,1.0
646,Harold và Cây Bút Phép Thuật,Hoàn thành,Carlos Saldanha,90.0,Vietsub,2024,Âu Mỹ,"Hài hước, Phiêu lưu, Gia đình",HD,570.0,8.0,1.0
652,Thấy 2,Hoàn thành,Anders Engström,60.0,Vietsub,2021,Âu Mỹ,"Chính kịch, Hành động, Viễn tưởng",HD,1011.0,8.0,1.0
653,Thấy 3,Hoàn thành,Anders Engström,60.0,Vietsub,2022,Âu Mỹ,"Chính kịch, Hành động, Viễn tưởng",HD,1192.0,8.0,1.0
654,Thí Nghiệm Utopia,Hoàn thành,Toby Haynes,55.0,Vietsub,2020,Âu Mỹ,"Chính kịch, Hành động, Bí ẩn, Viễn tưởng",HD,1123.0,8.0,1.0
656,Chuyện Kể Từ Vòng Lặp,Hoàn thành,Jodie Foster,50.0,Vietsub,2020,Âu Mỹ,"Chính kịch, Viễn tưởng",HD,760.0,8.0,1.0
657,Nhiệt Lạc Cổn Thang,Hoàn thành,Giả Linh,129.0,Vietsub,2024,Hàn Quốc,Hài hước,HD,744.0,8.0,1.0
658,Dấu Giày Thứ 3 2024,Hoàn thành,Xiang Yang,60.0,Vietsub,2022,Trung Quốc,Hành động,HD,512.0,8.0,1.0
660,Thỏ Gà Rà Kho Báu,Hoàn thành,Ben Stassen,91.0,Vietsub,2022,Pháp,"Hài hước, Phiêu lưu, Hoạt hình",HD,511.0,8.0,1.0
